"","country_code","country_name","pop","lat","lon","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","Deaths","Confirmed","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","school_closing","school_closing_flag","school_closing_notes","workplace_closing","workplace_closing_flag","workplace_closing_notes","cancel_public_events","cancel_public_events_flag","cancel_public_events_notes","restrictions_on_gatherings","restrictions_on_gatherings_flag","restrictions_on_gatherings_notes","close_public_transit","close_public_transit_flag","close_public_transit_notes","stay_at_home_requirements","stay_at_home_requirements_flag","stay_at_home_requirements_notes","restrictions_on_internal_movement","restrictions_on_internal_movement_flag","restrictions_on_internal_movement_notes","international_travel_controls","international_travel_controls_notes","income_support","income_support_flag","income_support_notes","debt_contract_relief","debt_contract_relief_notes","fiscal_measures","fiscal_measures_notes","international_support","international_support_notes","public_information_campaigns","public_information_campaigns_flag","public_information_campaigns_notes","testing_policy","testing_policy_notes","contact_tracing","contact_tracing_notes","emergency_healthcare_investment","emergency_healthcare_investment_notes","vaccine_investment","vaccine_investment_notes","misc_wildcard_notes","stringency_index","ID"
"36","BU","Bulgaria",6966899,42.733883,25.48583,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"BU, NA"
"37","BX","Brunei",464478,4.535277,114.727669,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,"There are no direct measures for workplace closure, but some procedure and advice have been established by the Ministry of Health (protocol for when a worker is positive for covid-19 and protocol for disinfection of workplace)   /web/20200404200230/http://www.moh.gov.bn/Shared%20Documents/2019%20ncov/guidelines/Procedures%20for%20Workplace%20in%20the%20event%20of%20a%20member%20of%20staff%20is%20diagnosed%20with%20COVID-19.pdf  /web/20200404200352/http://www.moh.gov.bn/Shared%20Documents/2019%20ncov/guidelines/Guideline%20for%20Cleaning%20and%20Disinfection%20of%20General%20Workplaces%20%28OHD%20Feb%202020%29.pdf    ","0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"The Ministry of Health has provided advisory for safe use of public facilities, such as public transportation, but other tan recommendations there is no measure closing it.  /web/20200404195342/http://www.moh.gov.bn/Shared%20Documents/2019%20ncov/guidelines/ADVISORY%20FOR%20SAFE%20USE%20OF%20PUBLIC%20FACILITIES.pdf  ","0.00",NA,NA,"0.00",NA,"There is no direct policy regarding restrictions to internal movement. Only since March 19 the Ministry of Health released an andvisory for safe use of public facilities in general (supply-sided)  /web/20200404204950/http://www.moh.gov.bn/Shared%20Documents/2019%20ncov/guidelines/ADVISORY%20FOR%20SAFE%20USE%20OF%20PUBLIC%20FACILITIES.pdf","0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"1.00","“(…) the main purpose of the app is contact tracing. He added that it will be the new norm for the public as they will be required to fill in an assessment form daily for which they will receive a code. The minister explained that if the code they receive is green that means they can move about, while a red code means otherwise. A yellow code is up for appeal to doctors who will reply and issue a certificate to the applicant and so on.  He said the method of application is currently being refined, especially in terms of its dual-language system, in Malay and English.” Source: https://newsinfo.inquirer.net/1265892/coronavirus-pandemic-brunei-mulls-lifting-restrictions-in-stages",0,NA,0,NA,NA,0,"BX, NA"
"38","BY","Burundi",12631974,-3.373056,29.918886,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00","https://bi.usembassy.gov/covid-19-information/","0.00",NA,NA,"0.00",NA,0,"No measure has been officially announced. The Covid-19 contingency plan is costed at USD 26 million (about 0.9 percent of 2019 GDP) as of April 1, 2020.  https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19#B",0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"BY, NA"
"39","CA","Canada",36387359,56.130366,-106.346771,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00","No policy identified","1.00","Unknown exactly - this is not disclosed, but Chief Medical Officer signals that it is being done across municipalities and provinces. It appears to be a selective process; and with the recent upsurge in cases, unlikely that it is being done comprehensively.  https://web.archive.org/web/20200618101226/https://nationalpost.com/health/covid-19-it-worked-in-asia-the-who-says-its-crucial-but-is-canada-still-using-contact-tracing",0,"No announcements",0,"No announcements to date",NA,0,"CA, NA"
"40","CB","Cambodia",16926984,12.565679,104.990963,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"there have been no lockdowns and while the PM has told people to be careful and stay home on his Facebook page there have been no official announcements on this.","0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,"Additional fiscal resources to the health sector of around USD 60 mil USD (around 0.2 percent of 2019 GDP) were announced but there was no report indicating that this was approved or made effective.",0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,"Additional fiscal resources to the health sector of around USD 60 mil USD (around 0.2 percent of 2019 GDP) are expected, but no information on when this came into effect  https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19",0,NA,NA,0,"CB, NA"
"41","CD","Chad",16877357,15.454166,18.732207,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"CD, NA"
"42","CE","Sri Lanka",22889201,7.873054,80.771797,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"CE, NA"
"43","CF","Congo (Brazzaville)",5293070,-4.2633597,15.2428853,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CF, NA"
"44","CG","Congo (Kinshasa)",89249735,-4.038333,21.758664,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CG, NA"
"45","CH","China",1394015977,35.86166,104.195397,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,"Report of unknown virus in Wuhan http://m.news.cctv.com/2019/12/31/ARTIsg2QlHWoHQixNnJMlIHb191231.shtml","1.00","""However, testing kits for the disease were not distributed to some of Wuhan’s hospitals until about Jan. 20, an official at the Hubei Provincial Center for Disease Control and Prevention (Hubei CDC) told Reuters. Before then, samples had to be sent to a laboratory in Beijing for testing, a process that took three to five days to get results, according to Wuhan health authorities."" https://web.archive.org/web/20200127184432/https://www.reuters.com/article/us-china-health-testing-insight/confusion-and-lost-time-how-testing-woes-slowed-chinas-coronavirus-response-idUSKBN1ZQ21K","1.00",NA,0,NA,0,NA,NA,0,"CH, NA"
"46","CI","Chile",18186770,-35.675147,-71.542969,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"https://cdn.digital.gob.cl/filer_public/4e/e7/4ee75fd1-5eef-4bb1-befc-8ea11fd38c7f/instructivo_salvoconducto.pdf","0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00","No official information available ","0.00",NA,0,NA,0,NA,NA,0,"CI, NA"
"47","CJ","Cayman Islands",61944,19.513469,-80.566956,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"No record of measures at this time.","0.00",NA,"No record of measures at this time.","0.00",NA,"No record of measures at this time.","0.00",NA,"No record of measures at this time.","0.00",NA,"No record of measures at this time.","0.00",NA,"No record of measures at this time.","0.00",NA,"No record of measures at this time.","0.00","No record of measures at this time.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CJ, NA"
"48","CM","Cameroon",26969408,7.369722,12.354722,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"CM, NA"
"49","CN","Comoros",846281,-11.875001,43.872219,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CN, NA"
"50","CO","Colombia",49084841,4.570868,-74.297333,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,"Only until April 7 the government started implementing different transfer schemes  through different national programmes (Colombia Mayor, Ingreso Solidario and Familias en Acción). See the links that explain the phases of the transfer programmes:  http://web.archive.org/web/20200501011226/https://ingresosolidario.dnp.gov.co/  http://web.archive.org/web/20200501011226/https://ingresosolidario.dnp.gov.co//web/20200501011033/https://ingresosolidario.dnp.gov.co/documentos/ETAPAS.pdf  http://web.archive.org/web/20200429202305/https://id.presidencia.gov.co/Paginas/prensa/2020/Gobierno-Nacional-presenta-balance-sobre-entrega-ayudas-economicas-durante-Aislamiento-Preventivo-Obligatorio-200428.aspx  ","0.00","The first reliefs were authorised with the issuance of  Decree 417, on March 17 2020.Here’s the links:  http://web.archive.org/web/20200501012945/https://dapre.presidencia.gov.co/normativa/normativa/DECRETO%20417%20DEL%2017%20DE%20MARZO%20DE%202020.pdf  http://web.archive.org/web/20200429211423/https://www.lafm.com.co/colombia/duque-anuncia-que-queda-prohibido-el-desalojo-por-no-pago-de-arriendo  https://id.presidencia.gov.co/especiales/200317-medidas-enfrentar-coronavirus/index.html",0,NA,0,"Colombia has not offered support to other countries.","0.00",NA,NA,"0.00","The first version of the guidelines on the detection of COVID cases that all health providers must follow were issued and approved by the Ministry of Health on January 31, 2020.  Here's the link to the first version of the guidelines: http://eselavega-cundinamarca.gov.co/wp-content/uploads/2020/02/GIPS05-LINEAMIENTOS-IPS.pdf   The revised version of the guidelines was issued on March 19, here's the link to the second version of the guidelines:  https://www.minsalud.gov.co/Ministerio/Institucional/Procesos%20y%20procedimientos/GIPS05.pdf","0.00","The first version of the guidelines for the detection and management of COVID cases that all health providers must follow (issued and approved by the Ministry of Health on January 31, 2020) did not include any protocols about contact tracing.  Here's the link to the first version of the guidelines: http://eselavega-cundinamarca.gov.co/wp-content/uploads/2020/02/GIPS05-LINEAMIENTOS-IPS.pdf ",0,"On March 22, the Colombian government announced that 6 billion colombian pesos (USD $1,457,386,095.62) would be spent in health to address COVID. However, the expenditures have not been officially incorporated to the budget. See the press release here: https://id.presidencia.gov.co/Paginas/prensa/2020/Presidente-Duque-anuncia-sector-salud-recibira-mas-de-6-billones-de-pesos-fechas-entregas-recursos-para-colombianos-200322.aspx ",0,NA,NA,0,"CO, NA"
"51","CQ","Northern Mariana Islands",51433,17.33083,145.38469,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CQ, NA"
"52","CS","Costa Rica",5097988,9.748917,-83.753428,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"CS, NA"
"53","CT","Central African Republic",5990855,6.611111,20.939444,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"CT, NA"
"54","CU","Cuba",11059062,21.521757,-77.781167,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"There appear to have been no announcements on restricting public gatherings of any size. ","0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"CU, NA"
"55","CV","Cabo Verde",583255,16.5388,-23.0418,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CV, NA"
"56","CW","Cook Islands",8574,-21.236736,-159.777671,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CW, NA"
"57","CY","Cyprus",1266676,35.126413,33.429859,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00","No data available ",0,NA,0,"No data available ","0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"CY, NA"
"58","DA","Denmark",5869410,56.26392,9.501785,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"DA, NA"
"59","DJ","Djibouti",921804,11.825138,42.590275,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"DJ, NA"
"60","DO","Dominica",74243,15.414999,-61.370976,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"DO, NA"
"61","DR","Dominican Republic",10499707,18.735693,-70.162651,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"DR, NA"
"62","EC","Ecuador",16904867,-1.831239,-78.183406,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"EC, NA"
"63","EG","Egypt",104124440,26.820553,30.802498,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"EG, NA"
"64","EI","Ireland",5176569,53.41291,-8.24389,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"https://web.archive.org/save/https://www.theguardian.com/world/2020/mar/12/ireland-school-closures-reveal-stark-contrast-to-uk-covid-19-response","0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"EI, NA"
"65","EK","Equatorial Guinea",836178,1.650801,10.267895,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EK, NA"
"66","EN","Estonia",1228624,58.595272,25.013607,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,"Estonia already has unemployment insurance in place and doesn't seem to have undertaken additional wage support measures. However, many people are utilizing unemployment insurance. As of April 14th, data from the Unemployment Insurance Fund shows €19 million worth of wage compensation has so far been paid to over 22,000 employees of more than 3,907 companies.(https://web.archive.org/web/20200502105825/https://news.err.ee/1077026/state-has-paid-wage-compensation-for-3-900-estonian-companies)","0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"EN, NA"
"67","ER","Eritrea",6081196,15.179384,39.782334,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"ER, NA"
"68","ES","El Salvador",6217074,13.794185,-88.89653,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,"The first income support measures were implemented since April 1. Here's the links:  http://web.archive.org/web/20200429213135/https://www.presidencia.gob.sv/presidente-nayib-bukele-confirma-la-entrega-del-subsidio-de-300-a-750000-familias/  http://web.archive.org/save/https://recursos.elsalvador.com/documentos/2020/04/ABANSA.pdf  ","0.00","The first benefits were granted from March 19 onwards.  Here’s the links:   https://web.archive.org/save/https://www.larepublica.net/noticia/salvadorenos-no-pagaran-servicios-publicos-por-tres-meses-nayib-bukele  http://web.archive.org/web/20200429202626/https://www.imf.org/en/Topics/imf-and-covid19/Policy-Responses-to-COVID-19  ",0,NA,0,"No support to other countries reported","0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"ES, NA"
"69","ET","Ethiopia",114640234,9.145,40.489673,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"No measures yet, especially as first case recorded on March 13. See  /web/20200422200746/https://www.aljazeera.com/news/2020/04/ethiopia-declares-state-emergency-fight-covid-19-200408142519485.html","0.00",NA,"No measures yet, especially as first case recorded on March 13. See  /web/20200422200746/https://www.aljazeera.com/news/2020/04/ethiopia-declares-state-emergency-fight-covid-19-200408142519485.html","0.00",NA,"No measures yet, especially as first case recorded on March 13. See  /web/20200422200746/https://www.aljazeera.com/news/2020/04/ethiopia-declares-state-emergency-fight-covid-19-200408142519485.html","0.00",NA,NA,"0.00",NA,"No measures yet, especially as first case recorded on March 13. See  /web/20200422200746/https://www.aljazeera.com/news/2020/04/ethiopia-declares-state-emergency-fight-covid-19-200408142519485.html","0.00",NA,NA,"0.00",NA,"No measures yet, especially as first case recorded on March 13. See  /web/20200422200746/https://www.aljazeera.com/news/2020/04/ethiopia-declares-state-emergency-fight-covid-19-200408142519485.html","0.00","No travel restrictions/controls until March 23. See  http://web.archive.org/save/https://www.aljazeera.com/news/2020/03/coronavirus-travel-restrictions-border-shutdowns-country-200318091505922.html","0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00","First case not until March 13",0,NA,0,NA,NA,0,"ET, NA"
"70","EZ","Czechia",10702498,49.817492,15.472962,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,"Abolition of Real estate acquisition tax with retroactive effect. Anyone who acquired the property in December 2019 at the latest will be exempted from the obligation to pay the tax. Already paid taxes will be refunded.    https://web.archive.org/web/20200505014149/https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/",0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"EZ, NA"
"71","FI","Finland",5571665,61.92411,25.748151,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"FI, NA"
"72","FJ","Fiji",935974,-16.578193,179.414413,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,NA,"0.00",NA,0,NA,0,NA,"0.00",NA,NA,"0.00",NA,"0.00",NA,0,NA,0,NA,NA,0,"FJ, NA"
"73","FM","Micronesia, Federated States of",102436,7.425554,150.550812,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FM, NA"
"74","FO","Faroe Islands",51628,61.892635,-6.911806,2020-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FO, NA"
